id,Year,cases
AZ,1970,24.638404
BD,1970,3.479290
BY,1970,10.304934
BE,1970,16.265148
BO,1970,18.187691
BR,1970,26.913550
BG,1970,10.464653
BF,1970,2.036482
KH,1970,12.972046
CM,1970,7.034152
CA,1970,36.158455
CL,1970,27.643285
CN,1970,7.471824
CO,1970,25.829818
CD,1970,8.166336
CG,1970,17.893006
CR,1970,19.675443
CI,1970,10.477591
CU,1970,20.418321
CZ,1970,11.010026
DK,1970,27.998012
DO,1970,14.938664
EC,1970,20.434899
EG,1970,21.283781
SV,1970,13.349649
ET,1970,2.519144
FI,1970,11.013851
FR,1970,22.755495
GE,1970,19.059920
DE,1970,8.096306
GH,1970,11.213498
GR,1970,28.255863
GT,1970,12.179446
GN,1970,10.084882
HT,1970,9.749930
HN,1970,8.300299
HK,1970,87.343268
HU,1970,18.825133
IN,1970,7.589951
ID,1970,7.772333
IR,1970,19.860241
IQ,1970,23.421640
IE,1970,26.138407
IL,1970,45.407061
IT,1970,18.415548
JP,1970,40.034716
JO,1970,25.719032
KZ,1970,5.645342
KE,1970,4.718324
KP,1970,6.926432
KR,1970,31.352843
KW,1970,74.260753
LB,1970,37.778877
LR,1970,0.000000
LY,1970,19.982397
MG,1970,5.539393
MY,1970,5.202393
ML,1970,3.672368
MX,1970,28.440126
MA,1970,15.463761
MZ,1970,3.930266
MM,1970,8.787230
NL,1970,14.532510
NZ,1970,22.513475
NI,1970,15.260993
NE,1970,2.948079
NG,1970,6.879656
PK,1970,13.245803
PA,1970,30.214021
PY,1970,22.226399
PE,1970,22.587942
PH,1970,10.745487
PL,1970,3.996962
PT,1970,30.306274
PR,1970,33.675570
RO,1970,6.893186
RU,1970,15.096702
SA,1970,20.120312
SN,1970,14.643310
RS,1970,0.000000
SG,1970,99.980771
SO,1970,7.567885
ZA,1970,25.630651
ES,1970,20.731543
SD,1970,4.371454
SE,1970,12.864876
CH,1970,11.338439
SY,1970,29.594506
TZ,1970,2.623439
TH,1970,8.363145
TG,1970,8.988010
TR,1970,16.515495
UG,1970,3.598776
UA,1970,9.848015
AE,1970,35.804585
GB,1970,28.283261
US,1970,41.323085
UY,1970,48.507335
UZ,1970,11.715860
VE,1970,35.194681
VN,1970,8.070341
YE,1970,1.729898
ZM,1970,6.707360
ZW,1970,8.003802
AF,1971,4.080404
DZ,1971,9.341851
AO,1971,7.962807
AR,1971,40.599319
AM,1971,31.117590
AU,1971,57.117933
AT,1971,21.697560
AZ,1971,24.688387
BD,1971,3.718701
BY,1971,10.602896
BE,1971,16.294738
BO,1971,18.470622
BR,1971,27.471779
BG,1971,10.607943
BF,1971,2.112310
KH,1971,15.230191
CM,1971,7.438190
CA,1971,36.790659
CL,1971,28.084716
CN,1971,7.378721
CO,1971,26.546313
CD,1971,8.396662
CG,1971,18.552342
CR,1971,20.077748
CI,1971,11.219878
CU,1971,20.256379
CZ,1971,11.070937
DK,1971,27.187689
DO,1971,15.367197
EC,1971,20.722135
EG,1971,21.404015
SV,1971,13.628076
ET,1971,2.569654
FI,1971,11.218609
FR,1971,22.689224
GE,1971,19.275780
DE,1971,7.992222
GH,1971,11.247587
GR,1971,28.915219
GT,1971,12.109606
GN,1971,10.981173
HT,1971,10.189852
HN,1971,8.535462
HK,1971,0.000000
HU,1971,18.886493
IN,1971,7.685146
ID,1971,7.844065
IR,1971,20.339738
IQ,1971,23.735724
IE,1971,26.215312
IL,1971,45.302444
IT,1971,18.729275
JP,1971,40.564277
JO,1971,25.926800
KZ,1971,5.723500
KE,1971,4.781181
KP,1971,7.173102
KR,1971,32.455954
KW,1971,72.504618
LB,1971,39.926754
LR,1971,0.000000
LY,1971,21.287689
MG,1971,5.616772
MY,1971,5.417618
ML,1971,3.981139
MX,1971,28.738489
MA,1971,15.817986
MZ,1971,4.054713
MM,1971,8.776225
NL,1971,14.385548
NZ,1971,22.974072
NI,1971,0.000000
NE,1971,3.116335
NG,1971,7.090701
PK,1971,13.453090
PA,1971,30.270249
PY,1971,22.481016
PE,1971,23.165674
PH,1971,11.176396
PL,1971,4.036324
PT,1971,32.391404
PR,1971,34.178998
RO,1971,7.095642
RU,1971,15.256105
SA,1971,21.406340
SN,1971,14.892264
RS,1971,0.000000
SG,1971,100.015996
SO,1971,8.471356
ZA,1971,25.685892
ES,1971,21.000521
SD,1971,4.528592
SE,1971,12.758792
CH,1971,11.362381
SY,1971,29.831563
TZ,1971,2.792387
TH,1971,8.493101
TG,1971,9.210838
TR,1971,16.902259
UG,1971,3.605016
UA,1971,10.003930
AE,1971,35.041793
GB,1971,28.008899
US,1971,41.120026
UY,1971,48.645727
UZ,1971,11.670528
VE,1971,35.676048
VN,1971,8.204040
YE,1971,1.772589
ZM,1971,6.925254
ZW,1971,8.258577
AF,1972,4.245324
DZ,1972,9.362858
AO,1972,8.389455
AR,1972,40.583743
AM,1972,31.356735
AU,1972,57.376694
AT,1972,21.432131
AZ,1972,24.764087
BD,1972,3.974860
BY,1972,10.913380
BE,1972,16.321341
BO,1972,18.759109
BR,1972,28.000465
BG,1972,10.761299
BF,1972,2.190289
KH,1972,17.954075
CM,1972,7.863863
CA,1972,36.678005
CL,1972,28.550396
CN,1972,7.333228
CO,1972,27.315841
CD,1972,8.638200
CG,1972,19.232582
CR,1972,20.509794
CI,1972,12.007004
CU,1972,20.047491
CZ,1972,11.124152
DK,1972,26.091106
DO,1972,15.819465
EC,1972,21.018391
EG,1972,21.537788
SV,1972,13.718891
ET,1972,2.619360
FI,1972,11.492349
FR,1972,22.638148
GE,1972,19.497407
DE,1972,7.919296
GH,1972,11.256516
GR,1972,29.232557
GT,1972,12.038938
GN,1972,11.746291
HT,1972,10.459767
HN,1972,8.773002
HK,1972,0.000000
HU,1972,18.946517
IN,1972,7.798710
ID,1972,7.971745
IR,1972,20.858677
IQ,1972,24.062446
IE,1972,26.239517
IL,1972,45.465788
IT,1972,18.808597
JP,1972,40.992052
JO,1972,26.282256
KZ,1972,5.804664
KE,1972,4.842741
KP,1972,7.436685
KR,1972,33.406528
KW,1972,71.347869
LB,1972,43.036259
LR,1972,0.000000
LY,1972,22.676541
MG,1972,5.724110
MY,1972,5.658526
ML,1972,4.316087
MX,1972,29.049113
MA,1972,16.001250
MZ,1972,4.118606
MM,1972,8.762794
NL,1972,14.267289
NZ,1972,23.198897
NI,1972,0.000000
NE,1972,3.295222
NG,1972,7.357567
PK,1972,13.660443
PA,1972,30.343585
PY,1972,22.751724
PE,1972,23.731910
PH,1972,11.629896
PL,1972,4.091986
PT,1972,33.306535
PR,1972,34.566365
RO,1972,7.313744
RU,1972,15.417669
SA,1972,22.736225
SN,1972,15.147778
RS,1972,0.000000
SG,1972,100.046608
SO,1972,9.533486
ZA,1972,25.748422
ES,1972,21.119850
SD,1972,4.687099
SE,1972,12.663162
CH,1972,11.233125
SY,1972,30.048784
TZ,1972,2.971308
TH,1972,8.631652
TG,1972,9.483723
TR,1972,17.188725
UG,1972,3.615330
UA,1972,10.164466
AE,1972,34.003905
GB,1972,27.848220
US,1972,41.005733
UY,1972,48.877104
UZ,1972,11.623288
VE,1972,35.741010
VN,1972,8.339296
YE,1972,1.816355
ZM,1972,7.146903
ZW,1972,8.517938
AF,1973,4.491686
DZ,1973,9.380831
AO,1973,8.830313
AR,1973,40.553100
AM,1973,31.617869
AU,1973,57.815433
AT,1973,21.190838
AZ,1973,24.861399
BD,1973,4.247560
BY,1973,11.238689
BE,1973,16.359714
BO,1973,19.052460
BR,1973,28.550229
BG,1973,10.910219
BF,1973,2.270062
KH,1973,21.250258
CM,1973,8.308266
CA,1973,36.530673
CL,1973,29.039807
CN,1973,7.302112
CO,1973,28.124482
CD,1973,8.887552
CG,1973,19.928399
CR,1973,20.931027
CI,1973,12.836039
CU,1973,19.856183
CZ,1973,11.158369
DK,1973,25.037077
DO,1973,16.293633
EC,1973,21.319449
EG,1973,21.676695
SV,1973,13.821397
ET,1973,2.672198
FI,1973,11.767081
FR,1973,22.602940
GE,1973,19.725743
DE,1973,7.858397
GH,1973,11.259861
GR,1973,29.612790
GT,1973,11.930514
GN,1973,12.339856
HT,1973,10.697405
HN,1973,9.010006
HK,1973,0.000000
HU,1973,18.982905
IN,1973,7.914988
ID,1973,8.119943
IR,1973,21.397855
IQ,1973,24.399237
IE,1973,26.242987
IL,1973,44.886486
IT,1973,18.765730
JP,1973,41.664545
JO,1973,26.727191
KZ,1973,5.889788
KE,1973,4.902310
KP,1973,7.721379
KR,1973,34.396900
KW,1973,70.453422
LB,1973,46.427199
LR,1973,0.000000
LY,1973,24.145357
MG,1973,5.831129
MY,1973,5.911491
ML,1973,4.678137
MX,1973,29.375486
MA,1973,16.183721
MZ,1973,4.180883
MM,1973,8.742439
NL,1973,14.178295
NZ,1973,23.383085
NI,1973,0.000000
NE,1973,3.483659
NG,1973,7.630335
PK,1973,13.807267
PA,1973,30.429343
PY,1973,22.949090
PE,1973,23.938793
PH,1973,12.103616
PL,1973,4.144453
PT,1973,34.186749
PR,1973,34.889990
RO,1973,7.548521
RU,1973,15.580376
SA,1973,24.094266
SN,1973,15.411918
RS,1973,0.000000
SG,1973,99.966256
SO,1973,10.241025
ZA,1973,25.818675
ES,1973,21.177288
SD,1973,4.835302
SE,1973,12.582426
CH,1973,11.132328
SY,1973,30.261130
TZ,1973,3.160359
TH,1973,8.777598
TG,1973,9.795980
TR,1973,17.480688
UG,1973,3.627402
UA,1973,10.330676
AE,1973,32.958244
GB,1973,27.711783
US,1973,40.946411
UY,1973,49.152835
UZ,1973,11.579012
VE,1973,35.583968
VN,1973,8.475943
YE,1973,1.858868
ZM,1973,7.372382
ZW,1973,8.706297
AF,1974,4.760705
DZ,1974,9.395570
AO,1974,9.286027
AR,1974,40.519435
AM,1974,31.913378
AU,1974,57.682242
AT,1974,21.041420
AZ,1974,24.981005
BD,1974,4.501942
BY,1974,11.584849
BE,1974,16.396765
BO,1974,19.356876
BR,1974,29.122313
BG,1974,11.045213
BF,1974,2.352015
KH,1974,25.291757
CM,1974,8.773349
CA,1974,36.351064
CL,1974,29.561796
CN,1974,7.288926
CO,1974,28.485221
CD,1974,9.144535
CG,1974,20.602919
CR,1974,21.189623
CI,1974,13.715825
CU,1974,19.696364
CZ,1974,11.170829
DK,1974,24.058632
DO,1974,16.795469
EC,1974,21.630284
EG,1974,21.815545
SV,1974,13.940114
ET,1974,2.734549
FI,1974,12.051823
FR,1974,22.601834
GE,1974,19.966466
DE,1974,7.819580
GH,1974,11.285783
GR,1974,30.022718
GT,1974,11.722290
GN,1974,12.779995
HT,1974,10.937255
HN,1974,9.225404
HK,1974,0.000000
HU,1974,19.032528
IN,1974,8.033915
ID,1974,8.274972
IR,1974,21.948116
IQ,1974,24.748250
IE,1974,26.236940
IL,1974,44.796417
IT,1974,18.727434
JP,1974,41.899135
JO,1974,27.189974
KZ,1974,5.982423
KE,1974,4.961221
KP,1974,8.036798
KR,1974,35.433180
KW,1974,69.460217
LB,1974,50.293469
LR,1974,0.000000
LY,1974,23.911888
MG,1974,5.939150
MY,1974,6.179522
ML,1974,5.072283
MX,1974,29.733868
MA,1974,16.372743
MZ,1974,4.239261
MM,1974,8.706899
NL,1974,14.096670
NZ,1974,23.468320
NI,1974,0.000000
NE,1974,3.682705
NG,1974,7.905381
PK,1974,13.942171
PA,1974,30.529627
PY,1974,23.143014
PE,1974,24.151460
PH,1974,12.601676
PL,1974,4.193933
PT,1974,34.615639
PR,1974,35.246429
RO,1974,7.778411
RU,1974,15.745288
SA,1974,25.483964
SN,1974,15.693863
RS,1974,0.000000
SG,1974,99.962735
SO,1974,10.764285
ZA,1974,25.900807
ES,1974,21.253151
SD,1974,4.950446
SE,1974,12.488384
CH,1974,11.091184
SY,1974,30.472262
TZ,1974,3.362430
TH,1974,8.932688
TG,1974,10.135434
TR,1974,17.790664
UG,1974,3.639385
UA,1974,10.506505
AE,1974,32.108226
GB,1974,27.633121
US,1974,40.912539
UY,1974,49.407195
UZ,1974,11.546723
VE,1974,35.425322
VN,1974,8.616929
YE,1974,1.897832
ZM,1974,7.606268
ZW,1974,8.665543
AF,1975,5.058705
DZ,1975,9.405917
AO,1975,9.753988
AR,1975,40.489026
AM,1975,32.247270
AU,1975,58.306464
AT,1975,20.945633
AZ,1975,25.120153
BD,1975,4.692926
BY,1975,11.956069
BE,1975,16.439091
BO,1975,19.674034
BR,1975,29.712760
BG,1975,11.202890
BF,1975,2.436043
KH,1975,1.408887
CM,1975,9.258072
CA,1975,36.139011
CL,1975,30.117566
CN,1975,7.299401
CO,1975,28.625363
CD,1975,9.407019
CG,1975,21.227477
CR,1975,21.429911
CI,1975,14.591418
CU,1975,19.575852
CZ,1975,11.190686
DK,1975,23.155455
DO,1975,17.325387
EC,1975,21.976499
EG,1975,21.947648
SV,1975,14.076422
ET,1975,2.809967
FI,1975,12.356909
FR,1975,22.618742
GE,1975,20.221573
DE,1975,7.812965
GH,1975,11.349187
GR,1975,30.263789
GT,1975,11.526418
GN,1975,13.226867
HT,1975,11.174682
HN,1975,9.391356
HK,1975,88.372221
HU,1975,19.035397
IN,1975,8.154461
ID,1975,8.437043
IR,1975,22.494248
IQ,1975,25.106999
IE,1975,26.221372
IL,1975,45.019884
IT,1975,18.700231
JP,1975,42.270033
JO,1975,27.621989
KZ,1975,6.084194
KE,1975,5.019448
KP,1975,8.388163
KR,1975,36.512412
KW,1975,68.326117
LB,1975,54.795401
LR,1975,0.000000
LY,1975,23.525588
MG,1975,6.049824
MY,1975,6.463135
ML,1975,5.501256
MX,1975,30.130271
MA,1975,16.563339
MZ,1975,4.291999
MM,1975,8.675249
NL,1975,13.945573
NZ,1975,23.603952
NI,1975,15.845035
NE,1975,3.892131
NG,1975,8.178696
PK,1975,14.082707
PA,1975,30.642386
PY,1975,23.327480
PE,1975,24.369929
PH,1975,13.054070
PL,1975,4.244030
PT,1975,34.217277
PR,1975,35.690748
RO,1975,8.010369
RU,1975,15.912081
SA,1975,26.143762
SN,1975,15.996408
RS,1975,0.000000
SG,1975,99.982457
SO,1975,10.810100
ZA,1975,25.993821
ES,1975,21.313099
SD,1975,5.066866
SE,1975,12.383047
CH,1975,11.136503
SY,1975,30.678858
TZ,1975,3.578756
TH,1975,9.096545
TG,1975,10.489228
TR,1975,18.124373
UG,1975,3.649555
UA,1975,10.693774
AE,1975,31.544878
GB,1975,27.567599
US,1975,40.857510
UY,1975,49.598275
UZ,1975,11.530348
VE,1975,35.267621
VN,1975,8.763240
YE,1975,1.981253
ZM,1975,7.849957
ZW,1975,8.630681
AF,1976,5.354698
DZ,1976,9.413664
AO,1976,10.236877
AR,1976,40.463009
AM,1976,32.622689
AU,1976,59.077439
AT,1976,20.839102
AZ,1976,25.268798
BD,1976,4.893061
BY,1976,12.347243
BE,1976,16.500255
BO,1976,20.005369
BR,1976,30.324440
BG,1976,11.368581
BF,1976,2.611041
KH,1976,1.426063
CM,1976,9.709623
CA,1976,36.138800
CL,1976,30.710432
CN,1976,7.322017
CO,1976,28.760854
CD,1976,9.674795
CG,1976,21.866565
CR,1976,21.649674
CI,1976,15.224775
CU,1976,19.494757
CZ,1976,11.244616
DK,1976,22.566608
DO,1976,17.886525
EC,1976,22.332051
EG,1976,22.072982
SV,1976,14.230923
ET,1976,2.901094
FI,1976,12.683855
FR,1976,22.600059
GE,1976,20.493427
DE,1976,7.812672
GH,1976,11.457728
GR,1976,30.393717
GT,1976,11.343508
GN,1976,13.680175
HT,1976,11.409567
HN,1976,9.554413
HK,1976,0.000000
HU,1976,19.046246
IN,1976,8.277734
ID,1976,8.607405
IR,1976,23.049566
IQ,1976,25.478763
IE,1976,26.229926
IL,1976,45.272177
IT,1976,18.691715
JP,1976,42.602284
JO,1976,28.036476
KZ,1976,6.206031
KE,1976,5.077746
KP,1976,8.781948
KR,1976,37.598485
KW,1976,67.550713
LB,1976,55.157618
LR,1976,0.000000
LY,1976,23.157330
MG,1976,6.180493
MY,1976,6.763784
ML,1976,5.969216
MX,1976,30.567390
MA,1976,16.757350
MZ,1976,4.339437
MM,1976,8.648758
NL,1976,13.753361
NZ,1976,23.938605
NI,1976,0.000000
NE,1976,4.112625
NG,1976,8.449027
PK,1976,14.231267
PA,1976,30.768426
PY,1976,23.503431
PE,1976,24.595673
PH,1976,13.172273
PL,1976,4.294139
PT,1976,34.151737
PR,1976,36.211850
RO,1976,8.256323
RU,1976,16.060396
SA,1976,26.585303
SN,1976,16.286291
RS,1976,0.000000
SG,1976,99.946446
SO,1976,10.276511
ZA,1976,26.100888
ES,1976,21.344258
SD,1976,5.186057
SE,1976,12.283191
CH,1976,11.219382
SY,1976,30.887066
TZ,1976,3.811105
TH,1976,9.270844
TG,1976,10.860145
TR,1976,18.373760
UG,1976,3.657395
UA,1976,10.893798
AE,1976,30.167048
GB,1976,27.505735
US,1976,40.826174
UY,1976,49.759978
UZ,1976,11.531298
VE,1976,35.110434
VN,1976,8.916388
YE,1976,2.138405
ZM,1976,8.105251
ZW,1976,8.604062
AF,1977,5.666732
DZ,1977,9.325157
AO,1977,10.731626
AR,1977,40.438425
AM,1977,33.033193
AU,1977,59.455376
AT,1977,20.703268
AZ,1977,25.434038
BD,1977,5.101557
BY,1977,12.739427
BE,1977,16.569874
BO,1977,20.282158
BR,1977,30.954021
BG,1977,11.527147
BF,1977,2.865889
KH,1977,1.451000
CM,1977,9.984510
CA,1977,36.222155
CL,1977,31.332158
CN,1977,7.375237
CO,1977,28.891779
CD,1977,9.946616
CG,1977,22.516535
CR,1977,21.849295
CI,1977,15.880543
CU,1977,19.447068
CZ,1977,11.296503
DK,1977,22.257351
DO,1977,18.475120
EC,1977,22.694176
EG,1977,22.147582
SV,1977,14.401685
ET,1977,3.005238
FI,1977,13.024035
FR,1977,22.570567
GE,1977,20.777934
DE,1977,7.791624
GH,1977,11.598286
GR,1977,30.455838
GT,1977,11.170934
GN,1977,14.137002
HT,1977,11.640568
HN,1977,9.713345
HK,1977,0.000000
HU,1977,19.073470
IN,1977,8.403013
ID,1977,8.785070
IR,1977,23.340547
IQ,1977,25.862169
IE,1977,26.300031
IL,1977,45.522198
IT,1977,18.696894
JP,1977,42.701457
JO,1977,28.428971
KZ,1977,6.329788
KE,1977,5.135235
KP,1977,9.216138
KR,1977,38.677101
KW,1977,66.751073
LB,1977,55.813906
LR,1977,0.000000
LY,1977,22.803431
MG,1977,6.312123
MY,1977,7.079327
ML,1977,6.286876
MX,1977,31.041215
MA,1977,16.952873
MZ,1977,4.383207
MM,1977,8.626253
NL,1977,13.590343
NZ,1977,24.098654
NI,1977,0.000000
NE,1977,4.343704
NG,1977,8.717358
PK,1977,14.386347
PA,1977,30.905259
PY,1977,23.668373
PE,1977,24.826503
PH,1977,13.293060
PL,1977,4.345504
PT,1977,34.696171
PR,1977,36.806968
RO,1977,8.380608
RU,1977,16.209506
SA,1977,26.990876
SN,1977,16.452742
RS,1977,0.000000
SG,1977,99.694323
SO,1977,9.614910
ZA,1977,26.223597
ES,1977,21.373402
SD,1977,5.307018
SE,1977,12.182962
CH,1977,11.232432
SY,1977,31.090807
TZ,1977,4.058806
TH,1977,9.454060
TG,1977,11.246743
TR,1977,18.589846
UG,1977,3.662789
UA,1977,11.104823
AE,1977,28.113191
GB,1977,27.447975
US,1977,40.779891
UY,1977,49.845131
UZ,1977,11.544970
VE,1977,34.956783
VN,1977,9.076090
YE,1977,2.300502
ZM,1977,8.370007
ZW,1977,8.581689
AF,1978,5.997627
DZ,1978,9.086724
AO,1978,11.235901
AR,1978,40.423119
AM,1978,33.479793
AU,1978,59.817050
AT,1978,20.603575
AZ,1978,25.613225
BD,1978,5.320215
BY,1978,13.131339
BE,1978,16.645015
BO,1978,20.553901
BR,1978,31.607676
BG,1978,11.734967
BF,1978,3.142748
KH,1978,1.475939
CM,1978,10.265188
CA,1978,36.373386
CL,1978,31.976508
CN,1978,7.459507
CO,1978,29.024581
CD,1978,10.227664
CG,1978,23.185465
CR,1978,22.036410
CI,1978,16.570894
CU,1978,19.428739
CZ,1978,11.352360
DK,1978,21.947904
DO,1978,19.094047
EC,1978,23.068453
EG,1978,22.184016
SV,1978,14.592196
ET,1978,3.116254
FI,1978,13.371155
FR,1978,22.543838
GE,1978,21.070043
DE,1978,7.763911
GH,1978,11.745443
GR,1978,30.593892
GT,1978,11.005365
GN,1978,14.197500
HT,1978,11.868379
HN,1978,9.872465
HK,1978,0.000000
HU,1978,19.122749
IN,1978,8.532059
ID,1978,8.971755
IR,1978,23.473770
IQ,1978,25.950644
IE,1978,26.391551
IL,1978,45.837940
IT,1978,18.714952
JP,1978,42.828438
JO,1978,28.807873
KZ,1978,6.456278
KE,1978,5.192711
KP,1978,9.686120
KR,1978,39.809768
KW,1978,65.999355
LB,1978,56.657859
LR,1978,0.000000
LY,1978,22.442948
MG,1978,6.447989
MY,1978,7.410323
ML,1978,6.456938
MX,1978,31.561296
MA,1978,17.147727
MZ,1978,4.427402
MM,1978,8.607119
NL,1978,13.425807
NZ,1978,24.322493
NI,1978,0.000000
NE,1978,4.478281
NG,1978,8.993962
PK,1978,14.553402
PA,1978,31.059160
PY,1978,23.820741
PE,1978,25.069982
PH,1978,13.417075
PL,1978,4.401043
PT,1978,35.244601
PR,1978,37.470448
RO,1978,8.379890
RU,1978,16.360510
SA,1978,27.365521
SN,1978,16.629838
RS,1978,0.000000
SG,1978,99.586746
SO,1978,9.029746
ZA,1978,26.349440
ES,1978,21.417508
SD,1978,5.429994
SE,1978,12.092400
CH,1978,11.194114
SY,1978,31.283908
TZ,1978,4.323998
TH,1978,9.645720
TG,1978,11.636621
TR,1978,18.823873
UG,1978,3.666982
UA,1978,11.326430
AE,1978,26.572188
GB,1978,27.381356
US,1978,40.721074
UY,1978,49.877265
UZ,1978,11.567529
VE,1978,34.833278
VN,1978,9.245229
YE,1978,2.469557
ZM,1978,8.646125
ZW,1978,8.556551
AF,1979,6.343148
DZ,1979,8.851425
AO,1979,11.741104
AR,1979,40.422181
AM,1979,33.700392
AU,1979,60.231997
AT,1979,20.496238
AZ,1979,25.639111
BD,1979,5.548916
BY,1979,13.450563
BE,1979,16.722202
BO,1979,20.845375
BR,1979,32.284512
BG,1979,11.943825
BF,1979,3.442789
KH,1979,1.489165
CM,1979,10.554969
CA,1979,36.532084
CL,1979,32.627426
CN,1979,7.546361
CO,1979,29.163039
CD,1979,10.521173
CG,1979,23.874523
CR,1979,22.216808
CI,1979,16.493997
CU,1979,19.433078
CZ,1979,11.413145
DK,1979,21.655658
DO,1979,19.739676
EC,1979,23.455232
EG,1979,22.204276
SV,1979,14.803696
ET,1979,3.223516
FI,1979,13.733410
FR,1979,22.518050
GE,1979,21.312964
DE,1979,7.726077
GH,1979,11.861987
GR,1979,30.747287
GT,1979,10.842222
GN,1979,14.192451
HT,1979,12.091366
HN,1979,10.034140
HK,1979,0.000000
HU,1979,19.192092
IN,1979,8.665031
ID,1979,9.167025
IR,1979,23.595192
IQ,1979,25.893300
IE,1979,26.393320
IL,1979,45.947095
IT,1979,18.745680
JP,1979,42.984351
JO,1979,29.179607
KZ,1979,6.529963
KE,1979,5.249486
KP,1979,10.178749
KR,1979,40.981212
KW,1979,65.353431
LB,1979,57.522959
LR,1979,0.000000
LY,1979,22.049049
MG,1979,6.590330
MY,1979,7.753888
ML,1979,6.630948
MX,1979,32.130328
MA,1979,17.335471
MZ,1979,4.476140
MM,1979,8.589216
NL,1979,13.254367
NZ,1979,24.651078
NI,1979,0.000000
NE,1979,4.547923
NG,1979,9.289256
PK,1979,14.735186
PA,1979,31.232256
PY,1979,23.954480
PE,1979,25.329513
PH,1979,13.542036
PL,1979,4.421496
PT,1979,35.807028
PR,1979,38.177222
RO,1979,8.381372
RU,1979,16.460642
SA,1979,27.703459
SN,1979,16.809462
RS,1979,0.000000
SG,1979,99.640310
SO,1979,8.665687
ZA,1979,26.454741
ES,1979,21.511717
SD,1979,5.553204
SE,1979,12.011297
CH,1979,11.148921
SY,1979,31.450781
TZ,1979,4.417903
TH,1979,9.842365
TG,1979,12.009274
TR,1979,19.069613
UG,1979,3.670907
UA,1979,11.495049
AE,1979,25.568614
GB,1979,27.293431
US,1979,40.653437
UY,1979,49.891396
UZ,1979,11.523220
VE,1979,34.764033
VN,1979,9.424793
YE,1979,2.647229
ZM,1979,8.932173
ZW,1979,8.518586
AF,1980,6.491453
DZ,1980,8.619556
AO,1980,12.244353
AR,1980,40.439914
AM,1980,33.639753
AU,1980,60.569044
AT,1980,20.373097
AZ,1980,25.531739
BD,1980,5.788771
